,movieId,average_rating
4854,7266,4.0
2826,3787,4.0
5116,8190,4.0
2268,3013,4.0
4826,7217,4.0
2819,3771,4.0
4828,7219,4.0
2493,3329,4.0
4852,7264,4.0
4902,7364,4.0
2577,3449,4.0
5130,8241,4.0
5052,7936,4.0
2545,3410,4.0
2450,3265,4.0
4988,7714,4.0
4987,7713,4.0
2539,3403,4.0
2322,3078,4.0
2538,3402,4.0
4983,7705,4.0
5126,8235,4.0
2519,3378,4.0
4969,7620,4.0
2321,3077,4.0
4963,7587,4.0
1676,2257,4.0
4962,7584,4.0
2518,3374,4.0
5057,7943,4.0
4996,7745,4.0
4998,7749,4.0
1638,2185,4.0
5000,7756,4.0
5123,8225,4.0
5048,7926,4.0
2584,3459,4.0
2354,3115,4.0
5051,7934,4.0
2594,3474,4.0
2605,3492,4.0
2606,3494,4.0
2357,3125,4.0
2471,3295,4.0
5013,7811,4.0
2609,3498,4.0
5010,7789,4.0
5006,7773,4.0
2334,3094,4.0
2547,3414,4.0
5003,7766,4.0
1709,2298,4.0
2517,3372,4.0
2445,3260,4.0
2714,3648,4.0
2506,3357,4.0
5073,8010,4.0
5074,8011,4.0
4944,7481,4.0
5078,8016,4.0
5079,8019,4.0
4943,7479,4.0
2499,3344,4.0
4922,7396,4.0
5084,8042,4.0
2741,3683,4.0
5092,8117,4.0
5093,8118,4.0
5120,8197,4.0
2769,3711,4.0
2771,3713,4.0
2777,3720,4.0
2575,3447,4.0
2711,3641,4.0
2662,3568,4.0
2710,3640,4.0
2663,3569,4.0
2674,3586,4.0
4955,7566,4.0
2397,3182,4.0
2308,3062,4.0
4951,7560,4.0
1714,2304,4.0
2703,3632,4.0
2705,3634,4.0
4949,7493,4.0
5066,7984,4.0
4948,7492,4.0
4947,7487,4.0
5129,8239,4.0
2305,3057,4.0
2304,3056,4.0
5072,8008,4.0
2732,3674,4.0
3887,5466,4.0
1759,2358,4.0
4207,6107,4.0
3438,4695,4.0
4205,6101,4.0
3449,4711,4.0
3453,4717,4.0
4204,6100,4.0
3468,4738,4.0
4198,6070,4.0
4197,6067,4.0
3480,4759,4.0
1921,2550,4.0
3482,4766,4.0
4196,6064,4.0
4187,6049,4.0
3496,4785,4.0
3508,4801,4.0
4158,5994,4.0
3529,4830,4.0
4151,5986,4.0
4142,5968,4.0
3534,4840,4.0
4132,5953,4.0
3561,4883,4.0
3582,4917,4.0
3585,4921,4.0
3596,4945,4.0
2079,2764,4.0
3597,4946,4.0
3417,4660,4.0
4210,6119,4.0
2849,3816,4.0
4211,6122,4.0
4347,6368,4.0
2132,2839,4.0
1883,2503,4.0
3280,4445,4.0
3290,4458,4.0
4307,6301,4.0
3291,4459,4.0
4293,6285,4.0
4289,6279,4.0
3302,4475,4.0
2122,2820,4.0
4273,6246,4.0
4269,6241,4.0
4266,6237,4.0
3320,4500,4.0
3353,4562,4.0
4263,6232,4.0
4262,6228,4.0
3365,4581,4.0
3366,4583,4.0
4242,6195,4.0
3383,4611,4.0
4232,6181,4.0
4231,6178,4.0
3387,4615,4.0
3401,4634,4.0
4212,6123,4.0
3615,4970,4.0
3625,4981,4.0
2071,2751,4.0
2069,2749,4.0
4036,5741,4.0
4033,5733,4.0
3758,5250,4.0
3768,5269,4.0
1981,2632,4.0
2032,2708,4.0
4024,5699,4.0
3776,5285,4.0
3996,5646,4.0
3786,5300,4.0
3980,5619,4.0
3788,5304,4.0
3798,5322,4.0
3813,5348,4.0
3965,5601,4.0
3822,5365,4.0
3824,5373,4.0
2019,2692,4.0
3930,5532,4.0
3833,5387,4.0
3837,5391,4.0
3911,5503,4.0
3839,5398,4.0
3904,5493,4.0
2012,2682,4.0
3902,5489,4.0
3853,5422,4.0
4037,5742,4.0
3752,5240,4.0
3751,5239,4.0
4080,5839,4.0
3635,4995,4.0
4108,5899,4.0
4107,5896,4.0
3643,5012,4.0
3649,5023,4.0
2064,2744,4.0
3674,5068,4.0
4087,5856,4.0
3676,5071,4.0
2058,2738,4.0
2057,2737,4.0
4081,5840,4.0
4079,5838,4.0
3749,5237,4.0
1963,2607,4.0
3699,5109,4.0
1964,2609,4.0
2051,2731,4.0
1966,2612,4.0
4076,5829,4.0
3704,5114,4.0
3707,5121,4.0
4064,5802,4.0
3723,5165,4.0
3728,5178,4.0
3730,5187,4.0
4348,6370,4.0
4352,6375,4.0
1876,2495,4.0
3090,4154,4.0
4724,7055,4.0
2210,2940,4.0
4722,7053,4.0
2208,2936,4.0
2207,2935,4.0
3021,4046,4.0
4710,7038,4.0
3027,4055,4.0
1788,2388,4.0
3029,4061,4.0
3040,4078,4.0
4705,7032,4.0
4704,7031,4.0
4690,7013,4.0
3045,4083,4.0
4668,6984,4.0
4659,6971,4.0
2193,2917,4.0
4651,6961,4.0
4647,6954,4.0
4641,6948,4.0
3085,4147,4.0
4635,6939,4.0
4634,6938,4.0
4632,6935,4.0
4629,6927,4.0
4623,6902,4.0
3010,4032,4.0
4729,7060,4.0
4730,7061,4.0
2897,3888,4.0
2850,3819,4.0
2249,2988,4.0
2853,3823,4.0
1763,2362,4.0
2860,3832,4.0
4784,7141,4.0
4781,7134,4.0
2244,2983,4.0
2872,3845,4.0
4760,7099,4.0
2875,3849,4.0
2879,3857,4.0
2900,3894,4.0
4731,7062,4.0
2906,3900,4.0
4756,7091,4.0
4754,7089,4.0
4753,7088,4.0
4752,7087,4.0
2914,3914,4.0
4746,7080,4.0
2230,2967,4.0
2920,3920,4.0
4737,7070,4.0
4732,7063,4.0
2973,3989,4.0
4595,6856,4.0
4584,6820,4.0
1875,2494,4.0
3102,4171,4.0
4453,6583,4.0
4450,6579,4.0
4446,6573,4.0
4444,6571,4.0
4431,6553,4.0
4429,6551,4.0
3213,4345,4.0
2150,2865,4.0
4405,6509,4.0
3247,4395,4.0
3253,4404,4.0
4387,6452,4.0
3258,4410,4.0
4385,6448,4.0
2141,2852,4.0
3262,4422,4.0
4379,6429,4.0
4377,6427,4.0
2139,2848,4.0
1866,2481,4.0
4374,6422,4.0
3264,4426,4.0
4373,6417,4.0
4372,6415,4.0
3270,4434,4.0
4361,6386,4.0
1874,2493,4.0
4457,6588,4.0
3200,4325,4.0
3199,4323,4.0
3113,4193,4.0
4581,6816,4.0
3108,4184,4.0
2179,2897,4.0
4575,6808,4.0
3111,4190,4.0
4563,6789,4.0
2177,2894,4.0
1824,2425,4.0
4557,6782,4.0
4553,6775,4.0
4547,6768,4.0
4509,6689,4.0
1832,2435,4.0
3186,4300,4.0
2174,2891,4.0
4504,6679,4.0
3135,4225,4.0
4502,6671,4.0
3145,4237,4.0
4490,6656,4.0
4486,6644,4.0
3151,4243,4.0
3163,4263,4.0
4466,6604,4.0
4459,6592,4.0
3181,4294,4.0
4505,6684,4.0
9723,193609,4.0
5143,8331,4.0
8236,104875,4.0
631,803,4.0
8195,103606,4.0
8197,103624,4.0
624,791,4.0
8207,103883,4.0
8214,104078,4.0
8223,104283,4.0
8226,104339,4.0
614,779,4.0
8154,102760,4.0
8258,105585,4.0
8260,105653,4.0
8266,105835,4.0
603,757,4.0
8292,106889,4.0
8294,106918,4.0
8300,107159,4.0
8306,107410,4.0
8178,103235,4.0
8151,102742,4.0
586,722,4.0
661,866,4.0
8012,98083,4.0
8022,98279,4.0
8024,98361,4.0
674,889,4.0
8041,99030,4.0
8051,99191,4.0
8053,99437,4.0
8064,99853,4.0
8068,100044,4.0
8144,102602,4.0
8076,100277,4.0
8087,100527,4.0
8090,100579,4.0
8091,100611,4.0
8121,101895,4.0
8122,101962,4.0
8128,102066,4.0
641,824,4.0
8309,107447,4.0
8317,107780,4.0
7406,80615,4.0
8567,117364,4.0
517,602,4.0
516,600,4.0
8529,115664,4.0
8537,115969,4.0
8547,116668,4.0
8549,116724,4.0
502,583,4.0
501,581,4.0
8582,117867,4.0
8489,114028,4.0
8585,117887,4.0
490,563,4.0
8602,118706,4.0
8606,118862,4.0
8610,118896,4.0
8637,120807,4.0
8641,121007,4.0
8647,121171,4.0
8492,114066,4.0
8488,113862,4.0
8321,107953,4.0
8389,110586,4.0
8324,107999,4.0
8351,109313,4.0
569,695,4.0
8362,109596,4.0
564,685,4.0
562,679,4.0
8380,110281,4.0
8385,110387,4.0
8395,110718,4.0
8484,113741,4.0
8397,110746,4.0
8410,111384,4.0
8414,111622,4.0
8450,112580,4.0
535,632,4.0
8469,113280,4.0
8476,113394,4.0
8480,113565,4.0
8003,97904,4.0
8002,97870,4.0
7996,97757,4.0
846,1116,4.0
7523,84952,4.0
7531,85213,4.0
7532,85259,4.0
7555,86000,4.0
5146,8337,4.0
850,1121,4.0
7561,86142,4.0
7566,86290,4.0
7575,86377,4.0
865,1144,4.0
7580,86628,4.0
7593,86898,4.0
7595,86922,4.0
7604,87287,4.0
7623,88069,4.0
7635,88345,4.0
7655,89047,4.0
7656,89072,4.0
863,1137,4.0
7515,84716,4.0
7982,97188,4.0
7455,82053,4.0
7421,80969,4.0
7427,81191,4.0
7433,81512,4.0
7434,81520,4.0
7443,81786,4.0
7447,81831,4.0
7451,81910,4.0
924,1224,4.0
918,1218,4.0
7514,84696,4.0
7469,82527,4.0
7487,83369,4.0
891,1189,4.0
7497,83976,4.0
881,1177,4.0
880,1176,4.0
7502,84240,4.0
7510,84553,4.0
7671,89580,4.0
7674,89678,4.0
803,1051,4.0
7931,95939,4.0
7904,95473,4.0
7905,95475,4.0
7907,95499,4.0
7910,95519,4.0
738,961,4.0
736,956,4.0
7923,95771,4.0
7924,95780,4.0
7933,95965,4.0
7691,90245,4.0
724,944,4.0
720,940,4.0
7946,96411,4.0
717,936,4.0
7956,96563,4.0
7957,96567,4.0
708,927,4.0
7974,96917,4.0
7889,95170,4.0
7887,95165,4.0
7882,95135,4.0
7878,95004,4.0
7695,90353,4.0
7703,90430,4.0
7720,90769,4.0
7722,90863,4.0
7728,91077,4.0
7734,91233,4.0
7740,91337,4.0
7760,91666,4.0
7766,91860,4.0
7787,92348,4.0
7811,93040,4.0
7828,93512,4.0
7836,93790,4.0
7852,94150,4.0
7857,94325,4.0
7862,94661,4.0
7864,94735,4.0
8675,122912,4.0
460,526,4.0
8692,124853,4.0
9440,168144,4.0
9394,165483,4.0
9403,165843,4.0
9406,165969,4.0
9410,166203,4.0
9411,166291,4.0
9430,167570,4.0
9438,168026,4.0
9439,168090,4.0
9448,168326,4.0
9375,164200,4.0
9457,168632,4.0
9472,170357,4.0
9473,170399,4.0
9475,170411,4.0
9482,170817,4.0
9484,170837,4.0
9487,170907,4.0
9492,170993,4.0
9383,164707,4.0
9366,163639,4.0
227,263,4.0
207,241,4.0
9214,152591,4.0
9221,153408,4.0
9223,154358,4.0
9224,154975,4.0
9226,155168,4.0
9231,155659,4.0
9247,156781,4.0
9259,157369,4.0
204,238,4.0
9365,163527,4.0
9298,159779,4.0
9345,161966,4.0
9350,162478,4.0
9351,162578,4.0
182,214,4.0
9358,162968,4.0
9360,163056,4.0
9363,163134,4.0
9494,171023,4.0
9495,171251,4.0
9505,171811,4.0
9663,183611,4.0
9630,180045,4.0
9631,180095,4.0
9632,180231,4.0
9646,182293,4.0
9647,182297,4.0
9648,182299,4.0
9649,182639,4.0
9658,183199,4.0
9672,184257,4.0
9516,172497,4.0
9676,184721,4.0
9678,184931,4.0
9680,184997,4.0
9698,188797,4.0
9708,190209,4.0
9716,193571,4.0
9717,193573,4.0
9719,193581,4.0
9624,179813,4.0
9621,179511,4.0
9619,179427,4.0
9614,179119,4.0
105,121,4.0
96,108,4.0
94,106,4.0
9534,173205,4.0
9535,173209,4.0
9551,174045,4.0
9556,174479,4.0
72,80,4.0
9564,175199,4.0
69,77,4.0
66,74,4.0
9569,175401,4.0
9585,176329,4.0
9591,176423,4.0
9596,176805,4.0
9609,178613,4.0
50,55,4.0
9210,152173,4.0
9195,151763,4.0
8701,126142,4.0
8861,134130,4.0
8794,130842,4.0
8813,131796,4.0
392,451,4.0
8836,133115,4.0
8844,133645,4.0
8847,133771,4.0
8854,133879,4.0
8858,134041,4.0
8881,134849,4.0
8787,130518,4.0
8889,135198,4.0
8903,135815,4.0
8952,137595,4.0
8954,137859,4.0
8955,137863,4.0
8958,138204,4.0
8985,139994,4.0
342,385,4.0
8790,130578,4.0
8784,130482,4.0
9191,151695,4.0
8736,128097,4.0
8703,126426,4.0
8707,126577,4.0
8713,127114,4.0
8715,127130,4.0
8723,127180,4.0
8724,127184,4.0
8730,127298,4.0
8733,127390,4.0
8740,128366,4.0
8783,130452,4.0
8746,128594,4.0
8752,128842,4.0
8755,128902,4.0
8756,128908,4.0
8759,128968,4.0
8765,129313,4.0
8778,130073,4.0
8781,130444,4.0
8995,140267,4.0
8996,140289,4.0
8998,140359,4.0
259,299,4.0
282,324,4.0
9112,146682,4.0
280,321,4.0
9116,146986,4.0
9117,147002,4.0
9121,147282,4.0
9133,147384,4.0
261,301,4.0
9135,147657,4.0
9002,140541,4.0
9151,148775,4.0
9155,148978,4.0
247,285,4.0
9156,148982,4.0
9158,149144,4.0
9159,149146,4.0
9160,149330,4.0
9180,150993,4.0
284,326,4.0
9109,146309,4.0
9108,146244,4.0
9106,146028,4.0
9003,140561,4.0
9016,141400,4.0
327,369,4.0
9019,141513,4.0
9027,141810,4.0
321,363,4.0
9030,141820,4.0
9034,141846,4.0
9052,142456,4.0
9059,142598,4.0
9074,143458,4.0
9077,143525,4.0
299,341,4.0
9082,144210,4.0
9088,144606,4.0
9097,145418,4.0
9105,146024,4.0
7409,80748,4.0
7559,86066,4.0
7403,80584,4.0
1432,1956,4.0
5912,33903,4.0
5936,34359,4.0
5954,35807,4.0
5958,36289,4.0
5962,36477,4.0
5981,37444,4.0
6002,38164,4.0
6003,38198,4.0
6055,41014,4.0
6057,41527,4.0
1358,1856,4.0
6064,41712,4.0
6069,41863,4.0
6079,42176,4.0
6087,42632,4.0
1347,1834,4.0
6100,42946,4.0
6101,43289,4.0
6122,43914,4.0
1385,1900,4.0
1386,1902,4.0
5873,33237,4.0
5812,32234,4.0
5792,31903,4.0
5793,31909,4.0
5795,31923,4.0
5796,31925,4.0
5809,32139,4.0
5810,32179,4.0
1417,1940,4.0
1415,1938,4.0
1413,1936,4.0
5865,33154,4.0
5820,32302,4.0
1408,1929,4.0
5841,32649,4.0
5845,32728,4.0
5849,32862,4.0
5855,32917,4.0
5858,33090,4.0
1394,1913,4.0
6133,44189,4.0
6149,44597,4.0
1335,1809,4.0
6457,52784,4.0
1279,1699,4.0
1277,1695,4.0
6405,51255,4.0
6407,51357,4.0
6413,51562,4.0
6421,51709,4.0
6449,52668,4.0
6456,52767,4.0
6459,52867,4.0
6373,50610,4.0
6462,52952,4.0
6473,53129,4.0
6484,53447,4.0
6493,53574,4.0
6518,54354,4.0
6536,54910,4.0
1247,1659,4.0
6547,55069,4.0
6375,50658,4.0
6353,49917,4.0
6171,44937,4.0
6278,48001,4.0
1325,1793,4.0
6219,46347,4.0
6229,46850,4.0
6245,47202,4.0
6251,47423,4.0
1316,1771,4.0
6258,47566,4.0
6263,47646,4.0
6279,48032,4.0
6348,49772,4.0
6281,48045,4.0
6287,48262,4.0
6292,48342,4.0
1301,1739,4.0
6311,48741,4.0
6312,48744,4.0
6328,49265,4.0
6346,49688,4.0
5786,31702,4.0
5775,31610,4.0
1244,1655,4.0
5772,31545,4.0
5345,8933,4.0
5348,8938,4.0
5358,8954,4.0
5376,8979,4.0
5384,8998,4.0
5392,25752,4.0
5393,25753,4.0
5394,25757,4.0
5397,25773,4.0
5406,25833,4.0
5407,25834,4.0
1565,2104,4.0
5411,25865,4.0
5413,25886,4.0
5415,25898,4.0
5424,25952,4.0
5427,25963,4.0
5432,26038,4.0
5445,26133,4.0
5325,8875,4.0
5305,8827,4.0
5302,8813,4.0
5220,8542,4.0
5147,8338,4.0
5164,8378,4.0
5175,8424,4.0
5177,8426,4.0
5184,8456,4.0
5189,8463,4.0
5219,8535,4.0
1613,2156,4.0
5224,8577,4.0
5281,8754,4.0
5227,8581,4.0
5230,8588,4.0
5232,8593,4.0
5235,8601,4.0
5262,8670,4.0
5266,8690,4.0
5276,8730,4.0
5279,8748,4.0
5451,26158,4.0
5462,26231,4.0
5463,26236,4.0
1464,1990,4.0
5598,27022,4.0
5605,27134,4.0
5610,27178,4.0
5611,27186,4.0
5613,27246,4.0
5622,27329,4.0
5623,27368,4.0
5624,27369,4.0
5668,27708,4.0
5560,26777,4.0
5689,27801,4.0
5691,27803,4.0
5695,27820,4.0
5698,27826,4.0
5714,27882,4.0
5738,30994,4.0
5740,31030,4.0
5741,31038,4.0
5579,26875,4.0
5550,26732,4.0
5464,26237,4.0
5496,26453,4.0
5471,26303,4.0
5472,26308,4.0
5473,26313,4.0
5479,26347,4.0
5481,26357,4.0
5488,26394,4.0
5494,26429,4.0
5495,26444,4.0
5507,26527,4.0
1494,2020,4.0
1508,2037,4.0
5522,26599,4.0
5525,26612,4.0
5531,26645,4.0
5536,26681,4.0
5538,26693,4.0
5544,26704,4.0
5545,26712,4.0
1245,1656,4.0
6678,58297,4.0
1125,1473,4.0
6823,61394,4.0
6874,63276,4.0
7055,69712,4.0
1085,1411,4.0
6860,62836,4.0
6859,62834,4.0
6852,62553,4.0
6850,62439,4.0
7072,70208,4.0
7087,70637,4.0
1076,1397,4.0
6825,61406,4.0
7120,71304,4.0
7126,71453,4.0
1174,1564,4.0
6815,61257,4.0
6807,61167,4.0
7129,71466,4.0
6801,61026,4.0
7140,71619,4.0
1167,1549,4.0
6793,60904,4.0
7152,71970,4.0
6789,60832,4.0
7186,72714,4.0
6788,60818,4.0
7194,72982,4.0
6880,63515,4.0
1094,1423,4.0
6884,63826,4.0
7036,69304,4.0
6955,66320,4.0
6947,66090,4.0
6548,55071,4.0
6942,65740,4.0
6941,65738,4.0
6936,65631,4.0
6961,66544,4.0
6934,65596,4.0
6963,66744,4.0
6980,67508,4.0
6927,65261,4.0
1117,1458,4.0
6994,68159,4.0
7000,68347,4.0
7004,68486,4.0
7006,68536,4.0
1141,1496,4.0
1142,1497,4.0
6908,64695,4.0
7009,68597,4.0
7017,68872,4.0
7018,68886,4.0
7020,68945,4.0
7029,69140,4.0
7031,69224,4.0
1127,1475,4.0
7220,73804,4.0
1044,1357,4.0
7345,78746,4.0
1175,1565,4.0
7351,79008,4.0
6650,57502,4.0
6648,57421,4.0
7353,79073,4.0
1213,1613,4.0
6642,57147,4.0
7366,79333,4.0
6638,56915,4.0
7369,79501,4.0
6637,56908,4.0
6636,56869,4.0
6628,56715,4.0
6623,56389,4.0
7376,79684,4.0
6611,56169,4.0
7385,80083,4.0
6602,55946,4.0
7386,80094,4.0
1228,1633,4.0
6584,55492,4.0
7397,80478,4.0
6555,55156,4.0
6552,55112,4.0
7402,80572,4.0
6673,58191,4.0
1129,1477,4.0
7319,77931,4.0
6705,58964,4.0
7225,73876,4.0
6769,60389,4.0
6765,60303,4.0
7233,74228,4.0
7238,74370,4.0
6764,60293,4.0
6750,59995,4.0
6749,59985,4.0
6738,59667,4.0
6735,59549,4.0
7318,77893,4.0
6713,59026,4.0
7247,74553,4.0
7249,74624,4.0
7268,74948,4.0
7313,77800,4.0
7296,77177,4.0
7281,76054,4.0
7252,74677,4.0
6687,58351,4.0
7269,75341,4.0
7253,74683,4.0
906,1206,3.995833333333333
7750,91529,3.9934210526315788
8358,109487,3.993150684931507
976,1278,3.9927536231884058
398,457,3.9921052631578946
1073,1394,3.9913793103448274
7448,81834,3.9893617021276597
6780,60684,3.988372093023256
5355,8950,3.986842105263158
8618,119145,3.986111111111111
828,1090,3.984126984126984
7629,88163,3.9838709677419355
31,32,3.983050847457627
7987,97304,3.982142857142857
3557,4878,3.981651376146789
9374,164179,3.980769230769231
1639,2186,3.98
8420,111759,3.977272727272727
933,1234,3.9765625
43,47,3.9753694581280787
4918,7387,3.975
147,175,3.975
2911,3910,3.975
6310,48738,3.975
4402,6502,3.9741379310344827
2109,2804,3.9727272727272727
507,589,3.970982142857143
742,969,3.9705882352941178
8272,106100,3.9705882352941178
1710,2300,3.9696969696969697
914,1214,3.969178082191781
941,1243,3.96875
2214,2944,3.96875
6997,68237,3.96875
1374,1884,3.967391304347826
77,86,3.966666666666667
581,714,3.966666666666667
1355,1845,3.966666666666667
901,1200,3.9642857142857144
1031,1344,3.9642857142857144
691,909,3.962962962962963
4607,6874,3.9618320610687023
9144,148626,3.9615384615384617
1945,2580,3.9615384615384617
3677,5072,3.9615384615384617
4354,6377,3.9609929078014185
4145,5971,3.9594594594594597
944,1246,3.9593023255813953
5158,8370,3.9583333333333335
2258,3000,3.9583333333333335
1420,1944,3.9545454545454546
6730,59387,3.9545454545454546
1428,1952,3.9545454545454546
2822,3783,3.9545454545454546
2257,2997,3.9545454545454546
7398,80489,3.9545454545454546
1242,1653,3.953488372093023
3746,5225,3.9523809523809526
7498,84152,3.95
887,1185,3.95
83,94,3.95
4574,6807,3.95
990,1292,3.95
6930,65514,3.95
3055,4103,3.95
1701,2289,3.9473684210526314
5,6,3.946078431372549
4111,5902,3.9456521739130435
1540,2076,3.9456521739130435
6905,64614,3.9456521739130435
6313,48774,3.9453125
6329,49272,3.9444444444444446
6470,53123,3.9444444444444446
2135,2843,3.9444444444444446
4473,6617,3.9444444444444446
3778,5291,3.9444444444444446
6906,64620,3.9444444444444446
963,1265,3.944055944055944
8045,99114,3.943661971830986
1001,1304,3.943548387096774
7285,76093,3.943396226415094
322,364,3.941860465116279
985,1287,3.9411764705882355
5938,34405,3.94
6975,67255,3.94
228,265,3.9393939393939394
1644,2194,3.9384615384615387
2670,3578,3.9382352941176473
2647,3549,3.9375
3272,4437,3.9375
4803,7169,3.9375
3579,4914,3.9375
713,932,3.9375
5011,7802,3.9375
9367,163645,3.9375
792,1035,3.9375
5256,8645,3.9375
2220,2951,3.9358974358974357
2729,3671,3.935483870967742
3668,5060,3.9347826086956523
3143,4235,3.9347826086956523
2511,3362,3.9342105263157894
1700,2288,3.933333333333333
8227,104374,3.933333333333333
4696,7022,3.933333333333333
3162,4262,3.9328358208955225
2340,3100,3.9318181818181817
1614,2159,3.9285714285714284
2845,3811,3.9285714285714284
8014,98124,3.9285714285714284
6924,65216,3.9285714285714284
723,943,3.9285714285714284
1790,2390,3.9285714285714284
8386,110501,3.9285714285714284
593,735,3.9285714285714284
384,441,3.9285714285714284
2311,3066,3.9285714285714284
2229,2966,3.9285714285714284
1499,2025,3.9285714285714284
2407,3198,3.9285714285714284
886,1184,3.9285714285714284
4357,6380,3.9285714285714284
211,247,3.9285714285714284
819,1080,3.9269662921348316
15,16,3.926829268292683
8677,122918,3.925925925925926
9415,166528,3.925925925925926
1297,1732,3.9245283018867925
4326,6331,3.923076923076923
1670,2248,3.923076923076923
3011,4033,3.923076923076923
818,1079,3.9225352112676055
2941,3949,3.921875
4153,5989,3.9217391304347826
4755,7090,3.9210526315789473
0,1,3.9209302325581397
8295,106920,3.92
3123,4210,3.9166666666666665
2236,2973,3.9166666666666665
8081,100383,3.9166666666666665
1654,2208,3.9166666666666665
6968,66934,3.9166666666666665
2396,3181,3.9166666666666665
6534,54881,3.9166666666666665
2059,2739,3.9166666666666665
2922,3925,3.9166666666666665
7425,81156,3.9166666666666665
728,948,3.9166666666666665
650,838,3.9166666666666665
7483,83134,3.9166666666666665
8287,106782,3.9166666666666665
1369,1875,3.9166666666666665
3348,4546,3.9166666666666665
3477,4754,3.9166666666666665
7968,96811,3.9166666666666665
729,949,3.9166666666666665
7450,81847,3.9166666666666665
7966,96728,3.9166666666666665
3808,5339,3.9166666666666665
5156,8368,3.913978494623656
6810,61240,3.911764705882353
6572,55276,3.911764705882353
8532,115713,3.9107142857142856
7626,88125,3.91
1990,2648,3.909090909090909
2859,3831,3.909090909090909
2301,3053,3.909090909090909
5693,27815,3.909090909090909
4899,7360,3.90625
6592,55765,3.9054054054054053
226,262,3.9047619047619047
4786,7143,3.903225806451613
8972,139385,3.903225806451613
6563,55247,3.902439024390244
5467,26258,3.9
3948,5570,3.9
8747,128620,3.9
866,1147,3.9
5439,26084,3.9
2890,3871,3.9
745,973,3.9
6615,56251,3.9
101,116,3.9
5706,27846,3.9
802,1050,3.9
3978,5617,3.9
1322,1785,3.9
7086,70599,3.9
5238,8607,3.9
4669,6985,3.9
86,97,3.9
4094,5876,3.9
4292,6283,3.9
8515,114935,3.9
7928,95858,3.9
1629,2176,3.9
3012,4034,3.9
4694,7018,3.9
2155,2871,3.9
9692,187595,3.9
1050,1366,3.9
6596,55820,3.8984375
938,1240,3.8969465648854964
267,307,3.8958333333333335
599,745,3.8958333333333335
706,924,3.8944954128440368
2077,2762,3.893854748603352
1607,2150,3.892857142857143
5155,8366,3.892857142857143
1431,1955,3.892857142857143
2190,2912,3.892857142857143
5559,26776,3.892857142857143
198,232,3.892857142857143
9205,152081,3.890625
5869,33166,3.89
3559,4880,3.888888888888889
4252,6214,3.888888888888889
6867,63072,3.888888888888889
7061,69844,3.8879310344827585
785,1028,3.887323943661972
7396,80463,3.8859649122807016
6134,44191,3.885
7670,89492,3.8846153846153846
6206,45728,3.8846153846153846
911,1211,3.8846153846153846
6225,46578,3.883116883116883
1229,1635,3.8823529411764706
225,261,3.880952380952381
701,919,3.880434782608696
967,1269,3.8793103448275863
1043,1356,3.879120879120879
7137,71535,3.8773584905660377
8712,127108,3.875
1112,1449,3.875
9691,187593,3.875
3007,4029,3.875
4294,6286,3.875
4560,6786,3.875
2700,3627,3.875
4334,6339,3.875
6051,40955,3.875
463,529,3.875
6159,44761,3.875
4296,6288,3.875
4112,5903,3.875
6620,56339,3.875
1948,2583,3.875
127,154,3.875
6308,48696,3.875
74,82,3.875
4091,5873,3.875
6468,53024,3.875
2424,3230,3.875
4997,7748,3.875
2355,3117,3.875
5612,27193,3.875
8171,103141,3.875
1650,2204,3.875
7849,94070,3.875
2383,3163,3.875
7472,82667,3.875
3620,4976,3.875
4743,7076,3.875
6922,65188,3.875
5761,31410,3.875
3339,4529,3.875
8062,99813,3.875
5712,27878,3.875
1354,1844,3.875
1280,1701,3.875
8574,117533,3.875
3894,5477,3.875
3565,4888,3.875
815,1073,3.8739495798319328
1210,1610,3.8722222222222222
1429,1953,3.871794871794872
3563,4886,3.871212121212121
8339,108932,3.870967741935484
929,1230,3.8706896551724137
8554,116823,3.869565217391304
5993,37741,3.869565217391304
7675,89745,3.869565217391304
4052,5782,3.8684210526315788
4926,7438,3.868181818181818
6388,50872,3.8680555555555554
3189,4306,3.8676470588235294
2903,3897,3.8674698795180724
2306,3060,3.8666666666666667
7827,93510,3.8653846153846154
7001,68358,3.864406779661017
6282,48082,3.8636363636363638
4069,5812,3.8636363636363638
3781,5294,3.8636363636363638
930,1231,3.8636363636363638
