,movie_a,movie_b,count
4970456,1732,2858,75
12504710,4878,5952,75
2253468,778,47,75
2172317,733,457,75
3405568,1208,1089,75
12503866,4878,4226,75
10872803,4027,356,75
2253666,778,318,75
3404854,1208,50,75
12505282,4878,7153,75
19846953,48780,2959,75
2183682,736,457,75
10739856,3996,2959,75
1050595,329,150,75
3017522,1073,648,75
1050931,329,589,75
8756194,3147,527,75
1742265,539,500,75
2253891,778,608,75
13361922,5378,5952,75
21958662,72998,2571,75
94957,19,356,75
2183776,736,593,75
21018128,60069,318,75
13359148,5378,1210,75
10738092,3996,260,75
29317,6,593,74
21022952,60069,58559,74
2255380,778,2858,74
1084134,339,480,74
529544,161,590,74
16914473,8368,4993,74
2172063,733,110,74
10794094,4011,296,74
16914168,8368,4306,74
933781,292,480,74
8340030,2987,260,74
16914825,8368,5952,74
4167304,1387,260,74
10579082,3948,356,74
21606372,68954,5952,74
20948773,59315,4993,74
8755992,3147,260,74
1084219,339,592,74
10872756,4027,296,74
4167903,1387,1196,74
16914432,8368,4896,74
8380984,2997,318,74
5052235,1784,2571,74
10587150,3949,356,74
19800917,48516,858,74
19803342,48516,4993,74
1396802,434,480,74
12504281,4878,4993,74
5324045,1923,296,74
3405409,1208,858,74
21960732,72998,7153,74
5634693,2012,356,74
6659739,2355,356,74
9191,2,780,74
16888343,8360,6539,74
21959896,72998,4993,74
9106,2,588,74
5626872,2011,260,74
14807203,6365,6539,74
21021027,60069,5952,74
5450115,1961,2571,74
5628464,2011,2571,74
4684897,1617,608,74
18445949,32587,2959,74
4459065,1517,1196,74
4684655,1617,296,74
3686211,1258,608,74
4658496,1610,1196,74
1084064,339,380,74
21019640,60069,2959,74
4459339,1517,1580,73
7155437,2502,356,73
3497061,1222,1089,73
20949116,59315,5952,73
19804356,48516,7153,73
19845359,48780,318,73
10853407,4022,4993,73
3497693,1222,2028,73
723522,223,593,73
10738675,3996,1196,73
723303,223,318,73
19890245,49272,2571,73
7625577,2706,2858,73
8909,2,318,73
21018094,60069,260,73
10741514,3996,5952,73
10587111,3949,296,73
10587122,3949,318,73
1742328,539,587,73
13086890,5218,4306,73
7623879,2706,260,73
21023249,60069,68954,73
3041423,1080,296,73
8340639,2987,1196,73
18536118,33493,260,73
3017860,1073,1210,73
4684629,1617,260,73
4684706,1617,356,73
3017307,1073,356,73
5626949,2011,356,73
1168651,357,318,73
21608234,68954,60069,73
918914,288,47,73
14042797,5816,260,73
14805399,6365,2959,73
2223971,750,356,73
8144349,2916,589,73
19295101,44191,6874,73
2172007,733,32,73
933662,292,316,73
12505379,4878,7361,73
14803738,6365,260,73
2223925,750,296,73
5627475,2011,1196,73
1396551,434,153,73
1168486,357,110,73
8382664,2997,2762,73
21605058,68954,2959,73
15613352,6934,2571,73
5448640,1961,296,73
21960255,72998,5952,73
2546785,912,593,73
2546568,912,318,73
20435726,54286,2571,72
2223939,750,318,72
4969231,1732,1089,72
10740629,3996,4226,72
21532594,68157,79132,72
14806170,6365,4306,72
7625522,2706,2762,72
19800437,48516,50,72
2546916,912,858,72
7625467,2706,2683,72
20946325,59315,260,72
4187464,1391,260,72
4968942,1732,593,72
5325875,1923,2959,72
7624722,2706,1580,72
9044,2,500,72
2225391,750,2571,72
16915034,8368,6539,72
19291585,44191,296,72
94945,19,344,72
5324640,1923,1210,72
18537565,33493,2571,72
3017405,1073,480,72
8381209,2997,608,72
3498292,1222,2858,72
21962222,72998,58559,72
10740366,3996,3793,72
8707806,3114,260,72
18536662,33493,1196,72
4459078,1517,1210,72
10852237,4022,2959,72
7886062,2797,260,72
10872771,4027,318,72
5294616,1917,2571,72
18444376,32587,296,72
13361637,5378,5349,72
7157007,2502,2858,71
7851256,2791,260,71
5634627,2012,260,71
3496357,1222,50,71
28866,6,32,71
1084118,339,457,71
7157075,2502,2959,71
3497138,1222,1210,71
3041955,1080,1136,71
5294731,1917,2762,71
21529045,68157,2959,71
2223903,750,260,71
13360080,5378,2628,71
20946383,59315,356,71
7886140,2797,356,71
8340107,2987,356,71
28929,6,110,71
7886744,2797,1270,71
4658509,1610,1210,71
4188050,1391,1196,71
106147,21,356,71
5627488,2011,1210,71
13358648,5378,356,71
1168873,357,593,71
4459136,1517,1270,71
29098,6,318,71
2582800,919,1270,71
958077,300,296,71
10852603,4022,3578,71
3619923,1246,356,71
10850575,4022,296,71
182933,39,110,71
2224140,750,593,71
7156841,2502,2571,71
183090,39,318,71
8144692,2916,1210,71
6209629,2174,260,71
8709264,3114,2571,71
8144940,2916,1580,71
4657979,1610,356,71
3693547,1259,356,71
4167383,1387,356,71
5325740,1923,2762,71
16887628,8360,4886,71
16912027,8368,356,71
1459592,454,593,71
410698,111,356,71
6812802,2396,356,71
4657908,1610,260,71
4458496,1517,296,70
1084216,339,588,70
8144720,2916,1240,70
8144177,2916,356,70
4195837,1393,356,70
4187801,1391,780,70
7155398,2502,296,70
10872733,4027,260,70
4458268,1517,1,70
10874524,4027,2959,70
3017847,1073,1196,70
4684887,1617,593,70
919129,288,318,70
3693468,1259,260,70
3933817,1307,356,70
18539371,33493,5952,70
1071910,337,296,70
918961,288,110,70
4045986,1356,260,70
16888292,8360,6377,70
16884993,8360,318,70
14803772,6365,318,70
411006,111,858,70
1459590,454,590,70
7623905,2706,296,70
2582729,919,1196,70
21603605,68954,318,70
2546551,912,296,70
2547134,912,1196,70
2548097,912,2571,70
20946356,59315,318,70
6814325,2396,2571,70
29211,6,457,70
15615651,6934,7153,70
4686405,1617,2858,70
29415,6,780,70
6659666,2355,260,70
8381828,2997,1580,70
15615082,6934,5952,70
5636164,2012,2571,70
183305,39,593,70
3018819,1073,2571,70
18447817,32587,6874,70
28880,6,50,70
1790306,551,480,70
23131316,91529,58559,70
19892205,49272,7153,70
1790159,551,296,70
8340652,2987,1210,70
16886355,8360,2571,70
6659475,2355,1,69
16884961,8360,260,69
5448652,1961,318,69
5448619,1961,260,69
21527678,68157,356,69
8340204,2987,480,69
4658151,1610,589,69
10795666,4011,2858,69
10796848,4011,4993,69
5293131,1917,260,69
1168872,357,592,69
4685232,1617,1196,69
21616685,69122,356,69
1168800,357,500,69
10580471,3948,2571,69
5635216,2012,1210,69
10589416,3949,4226,69
18536675,33493,1210,69
7886673,2797,1196,69
18444417,32587,356,69
2546603,912,356,69
1307718,410,296,69
18447046,32587,4993,69
8144270,2916,480,69
7624471,2706,1210,69
13362509,5378,7153,69
19845386,48780,356,69
29050,6,260,69
17138663,8636,5349,69
10851618,4022,2028,69
1419419,440,356,69
4046313,1356,780,69
7155410,2502,318,69
4167905,1387,1198,69
16913269,8368,2571,69
13084613,5218,356,69
10850554,4022,260,69
183301,39,588,69
183304,39,592,69
16889134,8360,8961,69
19889041,49272,356,69
1084008,339,318,68
385257,104,1,68
183219,39,480,68
21962522,72998,68954,68
5450351,1961,2959,68
1083989,339,296,68
8144440,2916,780,68
5293695,1917,1210,68
5294217,1917,2028,68
2300896,788,780,68
20947797,59315,2959,68
17177256,8665,2571,68
18539948,33493,7153,68
18538940,33493,4993,68
1168877,357,597,68
2582386,919,593,68
2582204,919,356,68
182953,39,150,68
2582742,919,1210,68
19788946,48394,2571,68
723091,223,50,68
8707954,3114,480,68
412186,111,2571,68
8340710,2987,1270,68
10794071,4011,260,68
10794111,4011,318,68
8340291,2987,593,68
4189005,1391,2571,68
16888655,8360,7153,68
8710331,3114,4306,68
6468915,2291,356,68
8709375,3114,2762,68
6566411,2324,2571,68
6565142,2324,356,68
19514448,45722,6539,68
4827265,1676,2571,68
7852768,2791,2571,68
13087890,5218,6539,67
13085933,5218,2571,67
6659831,2355,480,67
3042928,1080,2571,67
17348711,8874,2571,67
17348937,8874,2959,67
1083836,339,110,67
21962819,72998,79132,67
94910,19,296,67
20951506,59315,79132,67
5448772,1961,480,67
18447951,32587,7153,67
13813793,5618,2571,67
5627127,2011,589,67
2546737,912,527,67
18536180,33493,356,67
2583705,919,2571,67
5628031,2011,2012,67
919257,288,480,67
919344,288,592,67
2300392,788,1,67
919342,288,589,67
6210242,2174,1196,67
5635739,2012,2011,67
106331,21,592,67
6661196,2355,2571,67
106169,21,380,67
410619,111,260,67
6211239,2174,2571,67
23131828,91529,79132,67
106246,21,480,67
7607154,2700,2571,67
385782,104,780,67
5567568,2000,2571,67
5449187,1961,1196,67
106332,21,593,67
75527,16,296,67
7887664,2797,2571,67
19789161,48394,2959,67
3480428,1220,260,67
5050702,1784,296,67
19847662,48780,4226,67
19848064,48780,4993,67
4685173,1617,1089,67
10588646,3949,2858,67
10581517,3948,4306,67
3619889,1246,318,67
4772242,1653,356,67
4772763,1653,1196,67
723435,223,480,67
21960464,72998,6539,67
1307764,410,356,67
3694071,1259,1196,67
3693726,1259,593,67
3693496,1259,296,67
4187489,1391,296,67
4168870,1387,2571,67
4167916,1387,1210,67
4187538,1391,356,67
10875776,4027,4993,67
10797234,4011,5952,67
1307926,410,592,67
21958862,72998,2959,67
3473253,1219,296,67
1168766,357,457,67
5293682,1917,1196,67
19890438,49272,2959,67
16915749,8368,8961,67
5293937,1917,1580,67
14754978,6333,2571,66
14755664,6333,3793,66
106111,21,318,66
6812724,2396,260,66
7886686,2797,1210,66
3473481,1219,593,66
6210255,2174,1210,66
7851893,2791,1270,66
723255,223,260,66
20125290,51662,356,66
21532052,68157,58559,66
4545358,1573,2571,66
21527640,68157,296,66
20126517,51662,2571,66
6209656,2174,296,66
6209706,2174,356,66
6209802,2174,480,66
19891407,49272,4993,66
4167478,1387,480,66
412435,111,2959,66
8708345,3114,1196,66
17347358,8874,356,66
4188063,1391,1210,66
19790245,48394,4993,66
4167920,1387,1214,66
1790390,551,593,66
10796088,4011,3578,66
8340056,2987,296,66
19889014,49272,318,66
4685015,1617,858,66
10579055,3948,318,66
3694073,1259,1198,66
724864,223,2571,66
8708593,3114,1580,66
5052410,1784,2858,66
2547136,912,1198,66
2582152,919,296,66
2582302,919,480,66
5293444,1917,780,66
7433885,2617,1580,66
3041470,1080,356,66
17138928,8636,5952,66
7433133,2617,356,66
7155374,2502,260,66
5293285,1917,480,66
2224149,750,608,66
15611953,6934,260,66
6660505,2355,1580,66
19850661,48780,58559,65
17139504,8636,7153,65
3143261,1101,1210,65
385619,104,480,65
3142720,1101,356,65
95046,19,480,65
19888982,49272,260,65
3041643,1080,593,65
412365,111,2858,65
17137139,8636,2571,65
6210244,2174,1198,65
14326750,6016,296,65
94967,19,367,65
3041399,1080,260,65
2225623,750,2959,65
15614664,6934,4993,65
10875374,4027,4306,65
10876221,4027,5952,65
19845346,48780,296,65
183145,39,380,65
4544387,1573,1196,65
4167557,1387,589,65
17139995,8636,8961,65
4772167,1653,260,65
4195762,1393,260,65
1790176,551,318,65
1790216,551,364,65
9867257,3623,2571,65
4772776,1653,1210,65
5627746,2011,1580,65
5566002,2000,260,65
4706301,1625,2571,65
2582731,919,1198,65
5635463,2012,1580,65
18444389,32587,318,65
5627218,2011,780,65
1307752,410,344,65
1523070,474,457,65
10590653,3949,6874,65
5050675,1784,260,65
19791222,48394,7153,65
20437589,54286,7153,65
919239,288,457,65
723089,223,47,65
3481062,1220,1210,65
723890,223,1210,65
1010768,317,588,65
8708358,3114,1210,65
7886237,2797,480,65
7886949,2797,1580,65
7851822,2791,1196,65
8340914,2987,1580,65
6813348,2396,1210,65
6814513,2396,2858,65
6660243,2355,1196,65
10874918,4027,3578,64
19849038,48780,7153,64
1307602,410,153,64
4825716,1676,260,64
1917560,594,364,64
105945,21,110,64
6470397,2291,2571,64
15613570,6934,2959,64
10730749,3994,1196,64
1419364,440,296,64
10731686,3994,2571,64
3695027,1259,2571,64
7851322,2791,356,64
8327980,2985,2571,64
17139174,8636,6539,64
1790386,551,588,64
1790130,551,260,64
4826302,1676,1196,64
21621266,69122,58559,64
7433223,2617,480,64
4196016,1393,593,64
5634783,2012,480,64
7886089,2797,296,64
7886324,2797,593,64
3041439,1080,318,64
21256655,63082,356,64
19046507,40815,4896,64
21527652,68157,318,64
4658154,1610,593,64
19790659,48394,5952,64
4659575,1610,2762,64
14328366,6016,2959,64
5635203,2012,1196,64
5634949,2012,780,64
1432489,442,480,64
4544135,1573,780,64
18444219,32587,47,64
19584468,46578,356,64
8528759,3052,2571,64
13812402,5618,356,64
1215060,368,356,64
3480508,1220,356,64
13815183,5618,4993,64
958094,300,318,64
957955,300,150,64
18445891,32587,2858,64
15615325,6934,6539,64
15615267,6934,6365,64
4167330,1387,296,64
5050717,1784,318,64
6660256,2355,1210,64
19787587,48394,318,64
8327025,2985,1196,64
14756746,6333,5952,63
6209426,2174,1,63
4659050,1610,2028,63
7155236,2502,47,63
17135685,8636,260,63
7155527,2502,480,63
10580707,3948,2959,63
1010610,317,356,63
7605753,2700,260,63
10587311,3949,593,63
958301,300,592,63
7851412,2791,480,63
10730177,3994,260,63
1010697,317,480,63
4567134,1584,2571,63
4566181,1584,1196,63
3695203,1259,2858,63
1917553,594,356,63
3480456,1220,296,63
4657934,1610,296,63
20438900,54286,58559,63
20435918,54286,2959,63
4544947,1573,2028,63
3473491,1219,608,63
14824938,6373,356,63
4543873,1573,356,63
8828658,3175,260,63
3473306,1219,356,63
4543964,1573,480,63
1307735,410,318,63
5449258,1961,1270,63
15612493,6934,1196,63
17350065,8874,4993,63
3693512,1259,318,63
4187631,1391,480,63
2224106,750,541,63
13087232,5218,4993,63
15612014,6934,356,63
1419496,440,457,63
3041653,1080,608,63
19891769,49272,5952,63
3142645,1101,260,63
4196378,1393,1210,63
4189122,1391,2762,63
13814023,5618,2959,63
13815608,5618,5952,63
5566177,2000,480,63
2504764,904,593,63
4046579,1356,1210,63
17178791,8665,5418,63
1633528,508,356,63
360385,95,780,63
5050925,1784,593,63
8527363,3052,356,63
3934417,1307,1265,63
4046567,1356,1196,63
1432567,442,592,63
1432565,442,589,63
8326441,2985,260,63
6813335,2396,1196,63
1790389,551,592,63
1790387,551,589,63
6812752,2396,296,63
385498,104,318,62
3481019,1220,1136,62
7851888,2791,1265,62
3480605,1220,480,62
454642,141,780,62
1432405,442,356,62
1071960,337,356,62
4544400,1573,1210,62
3481049,1220,1196,62
19514763,45722,7153,62
6211422,2174,2858,62
3473609,1219,858,62
17138507,8636,4993,62
18538574,33493,4306,62
8527298,3052,260,62
2890946,1028,356,62
10579018,3948,260,62
4826315,1676,1210,62
3481051,1220,1198,62
3481119,1220,1270,62
2504897,904,858,62
105896,21,50,62
2224059,750,480,62
14756988,6333,6539,62
1010632,317,380,62
3143248,1101,1196,62
3142995,1101,780,62
19047461,40815,7153,62
7578091,2692,2571,62
1307579,410,110,62
23128357,91529,2571,62
5566081,2000,356,62
20437162,54286,5952,62
1307850,410,480,62
20436834,54286,4993,62
5566601,2000,1196,62
5566614,2000,1210,62
3041985,1080,1198,62
10586955,3949,47,62
7851835,2791,1210,62
6662297,2355,4306,62
1917724,594,588,62
1917729,594,595,62
19849970,48780,33794,62
17351019,8874,7153,62
6468844,2291,260,62
8327038,2985,1210,62
6565274,2324,593,62
3620519,1246,1270,62
3621389,1246,2571,62
8829513,3175,1580,62
4187711,1391,589,62
8326690,2985,589,62
8326610,2985,480,62
3933533,1307,1,62
21529958,68157,4993,62
4045793,1356,1,62
3619847,1246,260,62
4196106,1393,780,62
3619873,1246,296,62
3620450,1246,1196,62
20125263,51662,318,62
24344529,109487,79132,62
385454,104,260,61
3626869,1247,356,61
8830217,3175,2571,61
7155988,2502,1265,61
3620101,1246,593,61
10489044,3897,356,61
4775234,1653,4993,61
4825882,1676,480,61
75579,16,356,61
5051528,1784,1580,61
6565116,2324,318,61
4827300,1676,2628,61
17347299,8874,260,61
17347319,8874,296,61
4826565,1676,1580,61
6812984,2396,593,61
5051263,1784,1196,61
6468867,2291,296,61
3934422,1307,1270,61
7605821,2700,356,61
94964,19,364,61
19047731,40815,8368,61
19043985,40815,356,61
3144225,1101,2571,61
6470644,2291,2959,61
10730250,3994,356,61
13087652,5218,5952,61
19890740,49272,3578,61
1010565,317,296,61
23736487,99114,79132,61
3142816,1101,480,61
21530713,68157,7153,61
6659692,2355,296,61
17138134,8636,4306,61
1419515,440,480,61
20434518,54286,318,61
770805,235,296,61
17175913,8665,356,61
8527322,3052,296,61
10579810,3948,1580,61
958130,300,356,61
7852945,2791,2858,61
9867864,3623,3578,61
21527823,68157,593,61
13814765,5618,4226,61
17179566,8665,7153,61
17135750,8636,356,61
4084570,1370,1036,61
3482024,1220,2571,61
14756337,6333,4993,61
20128267,51662,6539,61
4772193,1653,296,61
1432363,442,296,61
14826279,6373,2571,61
19512444,45722,2571,61
19514201,45722,5952,61
20128526,51662,7153,61
14757312,6333,7153,61
3694139,1259,1270,61
14756497,6333,5349,61
8528991,3052,2959,61
17177480,8665,2959,61
18536139,33493,296,61
8327066,2985,1240,61
14754112,6333,1210,60
23732998,99114,2571,60
4196431,1393,1265,60
21616658,69122,318,60
14753571,6333,260,60
4827387,1676,2762,60
14753631,6333,356,60
21258101,63082,2959,60
7433387,2617,780,60
4827919,1676,3578,60
24341165,109487,2571,60
9549584,3481,296,60
6566565,2324,2858,60
1523087,474,480,60
385481,104,296,60
1307599,410,150,60
10490470,3897,2571,60
6812527,2396,1,60
10731807,3994,2762,60
7433059,2617,260,60
4772210,1653,318,60
4826053,1676,780,60
1307784,410,380,60
10582569,3948,6539,60
4400399,1485,356,60
19787574,48394,296,60
14328151,6016,2571,60
7851487,2791,589,60
10730762,3994,1210,60
4565607,1584,260,60
20434545,54286,356,60
7433638,2617,1210,60
9360699,3408,356,60
4565673,1584,356,60
9551078,3481,2571,60
94927,19,318,60
5052351,1784,2762,60
3473225,1219,260,60
75336,16,50,60
20127701,51662,4993,60
1432425,442,380,60
20128064,51662,5952,60
55019,11,356,60
4544044,1573,589,60
19891093,49272,4306,60
10170576,3751,4306,60
4544651,1573,1580,60
7606527,2700,1580,60
5566865,2000,1580,60
3934000,1307,593,60
3933764,1307,296,60
7606289,2700,1210,60
7606276,2700,1196,60
17175886,8665,318,60
8327027,2985,1198,60
22977713,89745,79132,60
19513785,45722,4993,60
19511077,45722,356,60
22040671,74458,79132,60
13812339,5618,260,60
20126710,51662,2959,60
958151,300,380,60
13814808,5618,4306,60
1215150,368,480,60
1419441,440,380,60
2504530,904,296,60
2504502,904,260,60
958203,300,457,60
19586044,46578,2959,60
13087842,5218,6377,60
13087180,5218,4886,60
1419600,440,592,60
4195803,1393,318,60
3143517,1101,1580,60
17350470,8874,5952,60
17350711,8874,6539,60
6469436,2291,1196,60
17350863,8874,6874,60
11367825,4262,2571,59
11368049,4262,2959,59
4146702,1380,356,59
21617915,69122,2571,59
4045824,1356,32,59
4046145,1356,480,59
19046554,40815,4993,59
8326516,2985,356,59
8327042,2985,1214,59
360332,95,648,59
9865905,3623,356,59
19046901,40815,5816,59
19046947,40815,5952,59
4195571,1393,1,59
13816184,5618,7153,59
3935331,1307,2571,59
19787615,48394,356,59
6565103,2324,296,59
7433625,2617,1196,59
1522942,474,296,59
9551326,3481,2959,59
94768,19,110,59
1522996,474,356,59
5566603,2000,1198,59
3041983,1080,1196,59
3933735,1307,260,59
95124,19,592,59
6566622,2324,2959,59
15283056,6711,2571,59
13084552,5218,260,59
13084586,5218,318,59
20129998,51662,58559,59
20128406,51662,6874,59
2300576,788,260,59
4774380,1653,3578,59
4773030,1653,1580,59
10490705,3897,2959,59
1432232,442,110,59
10490637,3897,2858,59
6469094,2291,593,59
4544298,1573,1036,59
21257905,63082,2571,59
4401828,1485,2571,59
20436989,54286,5418,59
3473827,1219,1196,59
3474795,1219,2571,59
7607312,2700,2858,59
958300,300,590,59
14828280,6373,6539,59
10732454,3994,3793,59
10733167,3994,4993,59
4566194,1584,1210,59
23130115,91529,7153,59
19511015,45722,260,59
4494714,1544,260,59
1917644,594,480,59
19513425,45722,4306,59
3516360,1225,593,59
19046216,40815,4306,58
17175855,8665,260,58
17179259,8665,6539,58
3516136,1225,296,58
4196365,1393,1196,58
6651462,2353,2571,58
5413396,1954,260,58
4195788,1393,296,58
94789,19,150,58
4565843,1584,589,58
